"Guid","AccountId","AssistantName","AssistantPhone","Birthdate","Department","Description","Email","EmailBouncedReason","Fax","FirstName","HomePhone","Jigsaw","LastName","LeadSource","MailingCity","MailingCountry","MailingGeocodeAccuracy","MailingLatitude","MailingLongitude","MailingPostalCode","MailingState","MailingStreet","MobilePhone","OtherCity","OtherCountry","OtherGeocodeAccuracy","OtherLatitude","OtherLongitude","OtherPhone","OtherPostalCode","OtherState","OtherStreet","Phone","ReportsToId","Salutation","Standard_Contact_Pick_List__c","Title","ccrz__CompanyName__c","ccrz__CompanyType__c","ccrz__DataId__c","ccrz__IsPortalUser__c","ccrz__SelfRegistered__c"
4e6c1dbe-bc21-454c-b8c5-0c1581858b7c,c5c905c3-6d26-4784-86d4-edb54d78bb56,"#N/A","#N/A","#N/A","#N/A","#N/A",jmanningcongagdo+119@gmail.com,"#N/A","#N/A",Billi,"#N/A","#N/A",Pepillo,"#N/A",London,UK,"#N/A","#N/A","#N/A",SW6 0EP,"#N/A",39 Crown Street,"#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A",84 6365 8742,"#N/A","#N/A","#N/A",SVP,Prodly,"#N/A","#N/A",false,false
4e83c6fa-8a41-41a0-a71a-b223943ad49e,58a61f9b-fc61-496d-b660-e407ce3719bc,"#N/A",(07) 6733 6787,"#N/A",CEO,"#N/A",jmanningcongagdo+52@gmail.com,"#N/A",(07) 6733 6787,Tally,"#N/A","#N/A",Barry,"#N/A",Mitchelton,Australia,"#N/A","#N/A","#N/A",4053,QLD,34 Frasers Rd,0422 537 716,Mitchelton,Australia,"#N/A","#N/A","#N/A","#N/A",4053,QLD,34 Frasers Rd,(07) 6733 6787,"#N/A","#N/A","#N/A",Chief Executive Officer and Chairman,Prodly,"#N/A","#N/A",false,false
4f517be0-cd51-4d83-a405-fe96ec8b3576,3a188a52-d986-420b-83fb-4d5adb32050e,"#N/A","#N/A","#N/A","#N/A","John G. Chou is Executive Vice President and Chief Legal & Business Officer with responsibility for strategy, business development, innovation, information technology, legal and compliance. Prior to being named to his current position in June 2017, Mr. Chou was Executive Vice President and General Counsel of AmerisourceBergen Corporation. Before joining AmerisourceBergen in 2002, he was a partner with the law firm of Eckert Seamans Cherin & Mellott.",jmanningcongagdo+399@gmail.com,"#N/A","#N/A",Daile,"#N/A","#N/A",Johan,"#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A",(632) 592-3317,"#N/A","#N/A","#N/A",EVP & Chief Legal & Business Officer,Prodly,"#N/A","#N/A",false,false
4f5f96b3-93ad-498a-9586-21fabc28aa40,895d3e90-5da0-4631-baf3-e990aae98332,"#N/A","#N/A","#N/A","#N/A","#N/A",jmanningcongagdo+247@gmail.com,"#N/A","#N/A",Robby,"#N/A","#N/A",Alley,"#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A",(319)461-4462,"#N/A","#N/A","#N/A",CEO,Prodly,"#N/A","#N/A",false,false
4f8dc883-2f86-439a-8bb6-a31704eb906b,53245c93-908d-49b5-8b3e-d02da5cf2f25,"#N/A","#N/A","#N/A","#N/A","Steven A. Kandarian is chairman of the board, president and chief executive officer of MetLife, Inc. (NYSE: MET), a leading provider of insurance, annuities and employee benefit programs to approximately 100 million customers in nearly 50 markets around the world. He became president and CEO on May 1, 2011 and chairman of the board of directors on January 1, 2012. For 2016, MetLife had $63.5 billion in revenue.",jmanningcongagdo+531@gmail.com,"#N/A","#N/A",Vivianne,"#N/A","#N/A",Brenden,"#N/A",Cincinnati,USA,"#N/A","#N/A","#N/A",45202,OH,1 Paul Brown Stadium,"#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A",(557) 484-4643,"#N/A","#N/A","#N/A",CEO,Prodly,"#N/A","#N/A",false,false
4fa93bec-dec7-494d-9ac4-987f587d5659,79093e71-970a-4c55-bc84-cfe93314df57,"#N/A","#N/A",1976-01-08,"#N/A","John S. Watson, 61, is chairman of the board and chief executive officer of Chevron Corporation, positions he has held since 2010.",jmanningcongagdo+454@gmail.com,"#N/A","#N/A",Gabriel,"#N/A","#N/A",Lewes,"#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A",(694) 546-7587,"#N/A","#N/A","#N/A",CEO,Prodly,"#N/A","#N/A",false,false
5162c409-bbe5-486b-ba11-26e6ebba688e,58a89e5f-1c56-47cd-a956-52eb0731ff4c,"#N/A","#N/A","#N/A","#N/A","#N/A",jmanningcongagdo+860@gmail.com,"#N/A","#N/A",Daphne,"#N/A","#N/A",Curry,"#N/A",GLENTHOMPSON,Australia,"#N/A","#N/A","#N/A","#N/A",VIC,88 Bailey Street,"#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A",3293,"#N/A","#N/A",(03) 5338 4069,"#N/A","#N/A","#N/A",SVP,Prodly,"#N/A","#N/A",false,false
51c235bf-76d4-4b9b-912f-de81705e9e98,fe1096f7-265a-4ada-8e26-706a34a23289,"#N/A","#N/A","#N/A","#N/A","#N/A",jmanningcongagdo+660@gmail.com,"#N/A","#N/A",Renell,"#N/A","#N/A",Granville,"#N/A",GLENTHOMPSON,Australia,"#N/A","#N/A","#N/A","#N/A",VIC,32 Railway Street,"#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A",3293,"#N/A","#N/A",(03) 5338 3986,"#N/A","#N/A","#N/A",CEO,Prodly,"#N/A","#N/A",false,false
51e6efe3-2636-4019-9ddf-f7a9dd8da9e6,f8ce4f60-f219-4214-996c-20f7a4bf7561,"#N/A","#N/A","#N/A","#N/A","#N/A",jmanningcongagdo+313@gmail.com,"#N/A","#N/A",Trude,"#N/A","#N/A",Jarred,"#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A",(417)579-6039,"#N/A","#N/A","#N/A",CEO,Prodly,"#N/A","#N/A",false,false
51ffa6a6-04ba-43ea-9b8f-4765ff7a1ac0,f12fc32f-15b2-4967-b77a-ed0ee99cd92f,"#N/A","#N/A","#N/A","#N/A","#N/A",jmanningcongagdo+683@gmail.com,"#N/A","#N/A",Tracy,"#N/A","#N/A",Marlow,"#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A",+81 725 925939,"#N/A","#N/A","#N/A",CIO,Prodly,"#N/A","#N/A",false,false
52238e8d-c2a5-470c-b586-d04ddeda4c8b,5c6de777-62eb-40ec-8030-c223f45df12c,"#N/A","#N/A","#N/A","#N/A","George S. Barrett is chairman and chief executive officer of Cardinal Health, a company ranked among the top 25 on the Fortune 500 and dedicated to improving the cost-effectiveness of health care.",jmanningcongagdo+137@gmail.com,"#N/A","#N/A",Linnell,"#N/A","#N/A",Whitman,"#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A",(534) 959-3670,"#N/A","#N/A","#N/A",CEO,Prodly,"#N/A","#N/A",false,false
5289321a-bf24-4d46-a046-bd22e422a09b,58a61f9b-fc61-496d-b660-e407ce3719bc,"#N/A","#N/A","#N/A","#N/A","#N/A",jmanningcongagdo+751@gmail.com,"#N/A","#N/A",Mellicent,"#N/A","#N/A",Garrick,"#N/A",KALANG,Australia,"#N/A","#N/A","#N/A","#N/A",NSW,26 Dalgarno Street,"#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A",2454,"#N/A","#N/A",(03) 5338 4014,"#N/A","#N/A","#N/A",CFO,Prodly,"#N/A","#N/A",false,false
52b8e830-18dd-44d4-9b96-1a42f06255b6,d11ee2a1-ec87-4421-8596-9fe90fdb9855,"#N/A","#N/A","#N/A","#N/A","#N/A",jmanningcongagdo+412@gmail.com,"#N/A","#N/A",Janene,"#N/A","#N/A",Ban,"#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A",(589) 505-2861,"#N/A","#N/A","#N/A",COO,Prodly,"#N/A","#N/A",false,false
52ca9140-596b-4f59-8260-ff86fa01abe0,1068a92b-93df-4c5c-ab4f-8a84220e023a,"#N/A","#N/A","#N/A","#N/A","#N/A",jmanningcongagdo+278@gmail.com,"#N/A","#N/A",Brigitta,"#N/A","#N/A",Giraud,"#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A",(833) 758-6602,"#N/A","#N/A","#N/A",CFO,Prodly,"#N/A","#N/A",false,false
52ea8591-6319-4502-948e-1fb35a28d5f3,40011af5-3b7c-46a4-b45f-17ca0fab3ac8,"#N/A","#N/A","#N/A","#N/A","Gina Mastantuono serves as Chief Financial Officer of Ingram Micro Inc. In this role, she is responsible for the company’s global finance organization, including financial planning and analysis, financial operations, controllership, internal audit, tax, treasury and risk management, investor relations, and global business processes.",jmanningcongagdo+286@gmail.com,"#N/A","#N/A",Glenn,"#N/A","#N/A",Beau,"#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A",(791) 673-8323,"#N/A","#N/A","#N/A",CFO,Prodly,"#N/A","#N/A",false,false
5315bf53-748f-4d90-bb89-0ecaa5cbc161,9e80a7bd-21aa-43ea-a3b1-a41ec13322cf,"#N/A","#N/A","#N/A","#N/A","#N/A",jmanningcongagdo+255@gmail.com,"#N/A","#N/A",Elsi,"#N/A","#N/A",Bennie,"#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A",202-555-0110,"#N/A","#N/A","#N/A",COO,Prodly,"#N/A","#N/A",false,false
53ea6d50-055e-4575-81fa-fa34fbc16aa5,95fc24a1-e0cf-4bf1-a85b-3692ea4d5777,"#N/A","#N/A","#N/A","#N/A","#N/A",jmanningcongagdo+408@gmail.com,"#N/A","#N/A",Cloris,"#N/A","#N/A",Hank,"#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A",(205) 218-9361,"#N/A","#N/A","#N/A",CEO,Prodly,"#N/A","#N/A",false,false
5407d532-c97a-4a46-9576-8f1b9e3fc937,62d38892-4c5e-4f78-8c05-3182c7784c63,"#N/A","#N/A","#N/A","#N/A","#N/A",jmanningcongagdo+351@gmail.com,"#N/A","#N/A",Kitty,"#N/A","#N/A",Robinet,"#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A",202-555-0116,"#N/A","#N/A","#N/A",CFO,Prodly,"#N/A","#N/A",false,false
54562ae9-f975-42ae-b32a-797aa7a9e91e,a1f77b25-7933-48ce-9f6c-50e8a2eb967a,"#N/A","#N/A",1972-07-20,"#N/A","Elisa D. Garcia joined Macy’s, Inc. in September 2016 as chief legal officer. She serves as the company’s chief legal counsel and secretary to the board of directors, and oversees law department functions located in Cincinnati, St. Louis, Atlanta, San Francisco and New York.",jmanningcongagdo+266@gmail.com,"#N/A","#N/A",Vania,"#N/A","#N/A",Raleigh,"#N/A",San Francisco,USA,"#N/A","#N/A","#N/A",94105,CA,555 Corporate Ave.,"#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A",(249) 567-9797,"#N/A","#N/A","#N/A",Chief Legal Officer,Prodly,"#N/A","#N/A",false,false
5571ae00-63ee-4e00-b1e8-39934bb3d396,f98dd715-e421-4223-b8a1-faa1f66c229e,"#N/A","#N/A","#N/A","#N/A","#N/A",jmanningcongagdo+387@gmail.com,"#N/A","#N/A",Aurie,"#N/A","#N/A",Clare,"#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A",(705) 406-7394,"#N/A","#N/A","#N/A",CHRO,Prodly,"#N/A","#N/A",false,false
55d96f23-e9d0-4809-af39-33c0cc8a2b9d,249bcb66-c471-4243-b96b-5cc5c1b83847,"#N/A","#N/A",1969-10-02,"#N/A","Ms. Gagle is vice president and general counsel of Marathon Petroleum Corporation. She is also vice president and general counsel of MPLX GP LLC. She currently serves on the boards of directors of the Blanchard Valley Health Foundation and the Ronald McDonald House Charities of Northwest Ohio, and as a member of the University of Toledo paralegal studies advisory board.",jmanningcongagdo+268@gmail.com,"#N/A","#N/A",Blinni,"#N/A","#N/A",Batholomew,"#N/A",San Francisco,USA,"#N/A","#N/A","#N/A",94105,CA,555 Corporate Ave.,"#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A",(996) 965-3033,"#N/A","#N/A","#N/A",VP and General Counsel,Prodly,"#N/A","#N/A",false,false
56488312-7b3b-434d-b0f6-048035391b98,27b4371f-a8e7-4634-89a2-cc0257475c8d,"#N/A","#N/A","#N/A","#N/A","#N/A",jmanningcongagdo+774@gmail.com,"#N/A","#N/A",Germain,"#N/A","#N/A",Kinsley,"#N/A",Miami Gardens,USA,"#N/A","#N/A","#N/A",33056,FL,347 Don Shula Drive,"#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A",(525) 791-2741,"#N/A","#N/A","#N/A",CFO,Prodly,"#N/A","#N/A",false,false
5658b1ac-544d-4826-b7a8-61fc231ecb69,34718f4f-0c32-4677-845e-2b0cefa2054d,"#N/A","#N/A","#N/A","#N/A","Prior to taking this role in 2017, Anne was Honeywell’s Vice President, Corporate Development and Global Head of M&A, leading acquisition and divestiture activities for 16 years. During her tenure, Honeywell made around 100 acquisitions, representing approximately $15 billion in revenues and divested about 70 businesses, representing close to $9 billion of non-core revenues.",jmanningcongagdo+236@gmail.com,"#N/A","#N/A",Bernie,"#N/A","#N/A",Berkie,"#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A",(552) 244-3176,"#N/A","#N/A","#N/A",SVP General Counsel,Prodly,"#N/A","#N/A",false,false
566c0857-8509-486e-8cbc-45a477cb6bdb,e980517e-31ed-48fb-a3a0-0c4d53d6ef2e,"#N/A","#N/A","#N/A","#N/A","#N/A",jmanningcongagdo+703@gmail.com,"#N/A","#N/A",Cornie,"#N/A","#N/A",Carl,"#N/A",CARODA,Australia,"#N/A","#N/A","#N/A","#N/A",NSW,88 Bailey Street,"#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A",2347,"#N/A","#N/A",(03) 5338 3994,"#N/A","#N/A","#N/A",SVP,Prodly,"#N/A","#N/A",false,false
567ca425-03a8-4cd9-a8f2-e23a3adae0cc,11cdee51-dab4-4fc8-ba87-96ac165785f6,"#N/A","#N/A","#N/A","#N/A","#N/A",jmanningcongagdo+110@gmail.com,"#N/A","#N/A",Ines,"#N/A","#N/A",Georgie,"#N/A",London,UK,"#N/A","#N/A","#N/A",SW6 0EP,"#N/A",39 Crown Street,"#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A",81 6365 8742,"#N/A","#N/A","#N/A",SVP,Prodly,"#N/A","#N/A",false,false
581341e5-932c-4a19-b860-2e4be99029b0,5661c88a-3312-44e6-8dbe-b7fd455243c9,"#N/A","#N/A","#N/A","#N/A","Thomas C. Zielinski serves as executive vice president and general counsel for Anthem, Inc. In addition to being a member of the company’s executive leadership team, he oversees all legal, regulatory, compliance and acquisition matters involving Anthem and its subsidiary companies. Mr. Zielinski also advises Anthem’s Board of Directors and its Committees on corporate governance best practices and policies.",jmanningcongagdo+402@gmail.com,"#N/A","#N/A",Bonita,"#N/A","#N/A",Dillie,"#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A",(809) 251-5771,"#N/A","#N/A","#N/A",EVP & General Counsel,Prodly,"#N/A","#N/A",false,false
596a2bd4-590d-41c3-a452-f1799125f868,a3540b3a-26c0-4586-9c91-aaa18ece2eaf,"#N/A","#N/A","#N/A","#N/A","#N/A",jmanningcongagdo+858@gmail.com,"#N/A","#N/A",Grete,"#N/A","#N/A",Carl,"#N/A",KALANG,Australia,"#N/A","#N/A","#N/A","#N/A",NSW,32 Railway Street,"#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A",2454,"#N/A","#N/A",(03) 5338 4067,"#N/A","#N/A","#N/A",CEO,Prodly,"#N/A","#N/A",false,false
596b76b7-ba33-458a-a048-caac13aa95aa,0e5137d4-c685-4f06-960c-6b4a7a6e2618,"#N/A","#N/A","#N/A","#N/A","#N/A",jmanningcongagdo+261@gmail.com,"#N/A","#N/A",Salomi,"#N/A","#N/A",Byrann,"#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A",(319)461-4463,"#N/A","#N/A","#N/A",CSO,Prodly,"#N/A","#N/A",false,false
5a279743-1ac3-427b-9f09-89312cfb42b0,88748223-ef92-46d2-9252-e73fb689e373,"#N/A",(02) 7635 8392,"#N/A",Operations,"#N/A",jmanningcongagdo+689@gmail.com,"#N/A",(02) 7635 8392,Mable,"#N/A","#N/A",Jammal,"#N/A",Sydney,Australia,"#N/A","#N/A","#N/A",2000,NSW,200 George Street,0421 325 348,Sydney,Australia,"#N/A","#N/A","#N/A","#N/A",2000,NSW,200 George Street,(02) 7635 8392,"#N/A","#N/A","#N/A",VP of Sales,Prodly,"#N/A","#N/A",false,false
5a4fd1a5-f454-40b8-893f-772370dbed08,e41a0a41-c018-4cdb-aa98-dc57630906b3,"#N/A","#N/A","#N/A","#N/A","#N/A",jmanningcongagdo+59@gmail.com,"#N/A","#N/A",Louisa,"#N/A","#N/A",Sterling,"#N/A",Marple,UK,"#N/A","#N/A","#N/A",SK6 4HJ,"#N/A",14 Ross Road,"#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A",078 0017 4455,"#N/A","#N/A","#N/A",CEO,Prodly,"#N/A","#N/A",false,false
5a64c88d-632a-4330-ac4a-83ccc82ec931,922c7b57-f529-40c7-af3f-026a7f15d625,"#N/A","#N/A","#N/A","#N/A","#N/A",jmanningcongagdo+70@gmail.com,"#N/A","#N/A",Patti,"#N/A","#N/A",Grantham,"#N/A",London,UK,"#N/A","#N/A","#N/A",SW6 0EP,"#N/A",39 Crown Street,"#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A",077 6365 8742,"#N/A","#N/A","#N/A",SVP,Prodly,"#N/A","#N/A",false,false
5a6b1a8a-277b-490a-b5f6-d09dba6aa469,bd31ec23-e4c2-4813-a216-e83a10bf142c,"#N/A","#N/A","#N/A","#N/A","#N/A",jmanningcongagdo+88@gmail.com,"#N/A","#N/A",Shana,"#N/A","#N/A",Olav,"#N/A",Bronx,USA,"#N/A","#N/A","#N/A",10451,NY,1 East 161st Street,"#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A",(509) 890-9439,"#N/A","#N/A","#N/A",CFO,Prodly,"#N/A","#N/A",false,false
5ab2545f-ba6b-464b-bd70-26e0875e7613,a3540b3a-26c0-4586-9c91-aaa18ece2eaf,"#N/A",(03) 6230 6018,"#N/A",Sales,"#N/A",jmanningcongagdo+736@gmail.com,"#N/A",(03) 6230 6018,Almeria,"#N/A","#N/A",Murdoch,"#N/A",Melbourne,Australia,"#N/A","#N/A","#N/A",3000,VIC,45 Spring Street,0418 452 628,Melbourne,Australia,"#N/A","#N/A","#N/A","#N/A",3000,VIC,45 Spring Street,(03) 6230 6018,"#N/A","#N/A","#N/A",Account Executive,Prodly,"#N/A","#N/A",false,false
5b20eb73-7bd3-4680-bad1-d184e5063632,daaabf7a-5d7b-473f-b69f-3696765980fc,"#N/A","#N/A","#N/A","#N/A","#N/A",jmanningcongagdo+320@gmail.com,"#N/A","#N/A",Tobe,"#N/A","#N/A",Louie,"#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A",(992) 260-4932,"#N/A","#N/A","#N/A","Chairman, President and Chief Executive Office",Prodly,"#N/A","#N/A",false,false
5b2e44d4-6366-4f1e-94f5-49624f84badf,36438aca-ba85-4bb4-8d71-daa3d8f823bc,"#N/A","#N/A","#N/A","#N/A","#N/A",jmanningcongagdo+497@gmail.com,"#N/A","#N/A",Tuesday,"#N/A","#N/A",Dougy,"#N/A",KALANG,Australia,"#N/A","#N/A","#N/A","#N/A",NSW,32 Railway Street,"#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A",2454,"#N/A","#N/A",(03) 5338 3929,"#N/A","#N/A","#N/A",CEO,Prodly,"#N/A","#N/A",false,false
5b504c66-177f-492a-b1b2-0577a83a0d7e,fb311282-3e52-4a6e-b8b6-83bdf002e3d5,"#N/A","#N/A","#N/A","#N/A","#N/A",jmanningcongagdo+68@gmail.com,"#N/A","#N/A",Dorine,"#N/A","#N/A",Patsy,"#N/A",Marple,UK,"#N/A","#N/A","#N/A",SK6 4HJ,"#N/A",14 Ross Road,"#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A",078 0017 4455,"#N/A","#N/A","#N/A",CEO,Prodly,"#N/A","#N/A",false,false
5b8ee4b9-641f-4b01-8cd5-fd5864fc686e,3a188a52-d986-420b-83fb-4d5adb32050e,"#N/A","#N/A","#N/A","#N/A","Sun Park is Executive Vice President, Strategy and Development. Prior to joining AmerisourceBergen in 2012, he served in various leadership roles across corporate development, corporate strategy and R&D portfolio management at MedImmune, the global biologics division of AstraZeneca.",jmanningcongagdo+400@gmail.com,"#N/A","#N/A",Merridie,"#N/A","#N/A",Yulma,"#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A",(281) 590-4341,"#N/A","#N/A","#N/A",EVP Strategy and Development,Prodly,"#N/A","#N/A",false,false
5bc475cb-9a30-4db8-a330-ff84ab2738a2,7df68407-1bd3-41ee-8065-9d1f953f6e31,"#N/A",(02) 6512 6327,"#N/A",Sales,"#N/A",jmanningcongagdo+842@gmail.com,"#N/A",(02) 6512 6327,Elane,"#N/A","#N/A",Aurthur,"#N/A",Cecil Hills,Australia,"#N/A","#N/A","#N/A",2171,NSW,19 Airlie Cr,0420 108 581,Cecil Hills,Australia,"#N/A","#N/A","#N/A","#N/A",2171,NSW,19 Airlie Cr,(02) 6512 6327,"#N/A","#N/A","#N/A",Account Executive,Prodly,"#N/A","#N/A",false,false
5bf556bf-8af3-467a-87fd-a6f6c4ebe775,5cc09438-f5e4-4d58-bad2-614fcb600037,"#N/A","#N/A",1978-11-10,"#N/A","For the last five years, Johnson has been a member of Textron’s executive leadership team, leading the company’s worldwide human resources function as well as corporate communications, corporate real estate, community affairs and the company's aviation department. Johnson’s 20-year career with Textron has included a number of human resources roles with increasing levels of responsibility within several of its businesses.",jmanningcongagdo+521@gmail.com,"#N/A","#N/A",Grazia,"#N/A","#N/A",Brendan,"#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A",(841) 618-5498,"#N/A","#N/A","#N/A",CHRO,Prodly,"#N/A","#N/A",false,false
5c08de60-37ba-4ce5-b2d0-51f20dc51754,3105dfaf-351a-47b7-b858-36aaff78542c,"#N/A","#N/A","#N/A","#N/A","#N/A",jmanningcongagdo+353@gmail.com,"#N/A","#N/A",Emilia,"#N/A","#N/A",Otto,"#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A",(484)576-8708,"#N/A","#N/A","#N/A",CEO,Prodly,"#N/A","#N/A",false,false
5c173054-7221-4b4c-b334-643d2ab1d3ef,a1f77b25-7933-48ce-9f6c-50e8a2eb967a,"#N/A","#N/A","#N/A","#N/A","Jeff Gennette was elected chief executive officer on March 23, 2017. Gennette previously held the role of president of Macy’s, Inc. from March 2014 until September 2017. Prior to that, he was chief merchandising officer of Macy’s, Inc. (formerly known as Federated Department Stores, Inc.), a position to which he was appointed in February 2009.",jmanningcongagdo+728@gmail.com,"#N/A","#N/A",Janna,"#N/A","#N/A",Bron,"#N/A",Houston,USA,"#N/A","#N/A","#N/A",77504,TX,Reliant Parkway,"#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A",(901) 559-1159,"#N/A","#N/A","#N/A",CEO,Prodly,"#N/A","#N/A",false,false
5c251c15-cfda-4ded-985c-9b3cbaa24b05,2f77ca88-9089-4df1-983c-3f75165f7039,"#N/A","#N/A","#N/A","#N/A","#N/A",jmanningcongagdo+133@gmail.com,"#N/A","#N/A",Marika,"#N/A","#N/A",Siegfried,"#N/A",San Francisco,USA,"#N/A","#N/A","#N/A",94107,CA,24 Willie Mays Plaza,"#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A",(502) 259-4392,"#N/A","#N/A","#N/A",Chief Human Resources Officer,Prodly,"#N/A","#N/A",false,false
5c9a3038-e2c4-4eaf-9b87-5055f02ce6bf,c58510fe-adac-4463-8be9-8bdd6ef19809,"#N/A","#N/A","#N/A","#N/A","Andy Campion joined NIKE in 2007 as Vice President of Global Planning and Development, leading long-range financial and strategic planning. He was appointed Chief Financial Officer of the NIKE Brand in 2010, responsible for leading all aspects of financial management for the company’s flagship brand. In 2014, he was appointed Senior Vice President, Strategy, Finance and Investor Relations in addition to his role as Chief Financial Officer of the NIKE Brand.",jmanningcongagdo+343@gmail.com,"#N/A","#N/A",Rebbecca,"#N/A","#N/A",Donovan,"#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A",(344) 246-9732,"#N/A","#N/A","#N/A",CFO,Prodly,"#N/A","#N/A",false,false
